date,state,district,sex,abs,rate
2022-01-01,Perak,Larut Dan Matang,male,1603,11.384943181818182
2022-01-01,Perak,Manjung,both,1964,7.868589743589744
2022-01-01,Perak,Manjung,female,832,7.184801381692574
2022-01-01,Perak,Manjung,male,1132,8.466716529543755
2022-01-01,Perak,Muallim,both,417,5.346153846153846
2022-01-01,Perak,Muallim,female,173,4.25061425061425
2022-01-01,Perak,Muallim,male,244,6.541554959785524
2022-01-01,Perak,Perak Tengah,both,916,9.581589958158997
2022-01-01,Perak,Perak Tengah,female,420,9.051724137931036
2022-01-01,Perak,Perak Tengah,male,496,10.081300813008129
2022-01-01,Perak,Selama,both,422,12.231884057971014
2022-01-01,Perak,Selama,female,209,12.222222222222221
2022-01-01,Perak,Selama,male,213,12.24137931034483
2022-01-01,Perlis,Perlis,both,2422,8.357487922705314
2022-01-01,Perlis,Perlis,female,1074,7.3966942148760335
2022-01-01,Perlis,Perlis,male,1348,9.322268326417705
2022-01-01,Pulau Pinang,Barat Daya,both,1546,6.452420701168615
2022-01-01,Pulau Pinang,Barat Daya,female,691,5.836148648648648
2022-01-01,Pulau Pinang,Barat Daya,male,855,7.054455445544554
2022-01-01,Pulau Pinang,Seberang Perai Selatan,both,1458,7.859838274932614
2022-01-01,Pulau Pinang,Seberang Perai Selatan,female,601,6.532608695652174
2022-01-01,Pulau Pinang,Seberang Perai Selatan,male,857,9.165775401069519
2022-01-01,Pulau Pinang,Seberang Perai Tengah,both,2836,6.707663197729422
2022-01-01,Pulau Pinang,Seberang Perai Tengah,female,1182,5.939698492462312
2022-01-01,Pulau Pinang,Seberang Perai Tengah,male,1654,7.393831023692446
2022-01-01,Pulau Pinang,Seberang Perai Utara,both,2534,7.424553179021388
2022-01-01,Pulau Pinang,Seberang Perai Utara,female,1144,6.809523809523809
2022-01-01,Pulau Pinang,Seberang Perai Utara,male,1390,8.020773225620312
2022-01-01,Pulau Pinang,Timur Laut,both,4546,8.238492207321494
2022-01-01,Pulau Pinang,Timur Laut,female,1964,7.207339449541284
2022-01-01,Pulau Pinang,Timur Laut,male,2582,9.24453992123165
2022-01-01,Sabah,Beaufort,both,729,9.579500657030223
2022-01-01,Sabah,Beaufort,female,311,8.474114441416893
2022-01-01,Sabah,Beaufort,male,418,10.609137055837564
2022-01-01,Sabah,Beluran,both,302,3.958060288335518
2022-01-01,Sabah,Beluran,female,136,3.8636363636363633
2022-01-01,Sabah,Beluran,male,166,4.038929440389294
2022-01-01,Sabah,Kalabakan,both,94,2.017167381974249
2022-01-01,Sabah,Kalabakan,female,26,1.2380952380952381
2022-01-01,Sabah,Kalabakan,male,68,2.65625
2022-01-01,Sabah,Keningau,both,831,5.424281984334204
2022-01-01,Sabah,Keningau,female,335,4.520917678812416
2022-01-01,Sabah,Keningau,male,496,6.27054361567636
2022-01-01,Sabah,Kinabatangan,both,266,1.9261404779145548
2022-01-01,Sabah,Kinabatangan,female,89,1.4495114006514658
2022-01-01,Sabah,Kinabatangan,male,177,2.3046875
2022-01-01,Sabah,Kota Belud,both,812,7.4976915974145895
2022-01-01,Sabah,Kota Belud,female,352,6.530612244897959
2022-01-01,Sabah,Kota Belud,male,460,8.455882352941178
2022-01-01,Sabah,Kota Kinabalu,both,2067,4.127396166134186
2022-01-01,Sabah,Kota Kinabalu,female,910,3.731037310373104
2022-01-01,Sabah,Kota Kinabalu,male,1157,4.503697936940444
2022-01-01,Sabah,Kota Marudu,both,577,8.115330520393812
2022-01-01,Sabah,Kota Marudu,female,221,6.368876080691642
2022-01-01,Sabah,Kota Marudu,male,356,9.780219780219781
2022-01-01,Sabah,Kuala Penyu,both,277,11.68776371308017
2022-01-01,Sabah,Kuala Penyu,female,111,9.406779661016948
2022-01-01,Sabah,Kuala Penyu,male,166,13.833333333333334
2022-01-01,Sabah,Kudat,both,607,6.953035509736541
2022-01-01,Sabah,Kudat,female,245,5.710955710955711
2022-01-01,Sabah,Kudat,male,362,8.17155756207675
2022-01-01,Sabah,Kunak,both,274,4.041297935103245
2022-01-01,Sabah,Kunak,female,120,3.8338658146964857
2022-01-01,Sabah,Kunak,male,154,4.2076502732240435
2022-01-01,Sabah,Lahad Datu,both,853,3.75936535918907
2022-01-01,Sabah,Lahad Datu,female,361,3.3896713615023475
2022-01-01,Sabah,Lahad Datu,male,492,4.08298755186722
2022-01-01,Sabah,Nabawan,both,148,5.068493150684931
2022-01-01,Sabah,Nabawan,female,65,4.7101449275362315
2022-01-01,Sabah,Nabawan,male,83,5.354838709677419
2022-01-01,Sabah,Papar,both,972,6.369593709043251
2022-01-01,Sabah,Papar,female,395,5.539971949509116
2022-01-01,Sabah,Papar,male,577,7.097170971709717
2022-01-01,Sabah,Penampang,both,849,5.202205882352941
2022-01-01,Sabah,Penampang,female,332,4.306095979247731
2022-01-01,Sabah,Penampang,male,517,6.004645760743322
2022-01-01,Sabah,Pitas,both,317,8.498659517426274
2022-01-01,Sabah,Pitas,female,148,8.176795580110497
2022-01-01,Sabah,Pitas,male,169,8.802083333333334
2022-01-01,Sabah,Putatan,both,335,4.841040462427745
2022-01-01,Sabah,Putatan,female,105,3.1914893617021276
2022-01-01,Sabah,Putatan,male,230,6.336088154269973
2022-01-01,Sabah,Ranau,both,567,6.570104287369641
2022-01-01,Sabah,Ranau,female,231,5.526315789473685
2022-01-01,Sabah,Ranau,male,336,7.550561797752809
2022-01-01,Sabah,Sandakan,both,1763,4.0500804043188605
2022-01-01,Sabah,Sandakan,female,793,3.7654320987654324
2022-01-01,Sabah,Sandakan,male,970,4.316866933689364
2022-01-01,Sabah,Semporna,both,780,4.71584038694075
2022-01-01,Sabah,Semporna,female,337,4.181141439205955
2022-01-01,Sabah,Semporna,male,443,5.224056603773585
2022-01-01,Sabah,Sipitang,both,315,8.26771653543307
2022-01-01,Sabah,Sipitang,female,145,7.923497267759562
2022-01-01,Sabah,Sipitang,male,170,8.542713567839197
2022-01-01,Sabah,Tambunan,both,295,9.190031152647975
2022-01-01,Sabah,Tambunan,female,139,8.797468354430379
2022-01-01,Sabah,Tambunan,male,156,9.570552147239264
2022-01-01,Sabah,Tawau,both,1626,4.399350649350649
2022-01-01,Sabah,Tawau,female,674,3.8036117381489842
2022-01-01,Sabah,Tawau,male,952,4.945454545454545
2022-01-01,Sabah,Telupid,both,125,4.325259515570934
2022-01-01,Sabah,Telupid,female,43,3.282442748091603
2022-01-01,Sabah,Telupid,male,82,5.222929936305733
2022-01-01,Sabah,Tenom,both,479,9.211538461538462
2022-01-01,Sabah,Tenom,female,193,7.628458498023715
2022-01-01,Sabah,Tenom,male,286,10.711610486891386
2022-01-01,Sabah,Tongod,both,132,3.1279620853080567
2022-01-01,Sabah,Tongod,female,44,2.2680412371134024
2022-01-01,Sabah,Tongod,male,88,3.8596491228070176
2022-01-01,Sabah,Tuaran,both,1003,7.315827862873815
2022-01-01,Sabah,Tuaran,female,450,6.6765578635014835
2022-01-01,Sabah,Tuaran,male,553,7.934002869440459
2022-01-01,Sarawak,Asajaya,both,275,8.064516129032258
2022-01-01,Sarawak,Asajaya,female,119,7.125748502994012
2022-01-01,Sarawak,Asajaya,male,156,8.965517241379311
2022-01-01,Sarawak,Bau,both,447,8.418079096045197
2022-01-01,Sarawak,Bau,female,209,8.1640625
2022-01-01,Sarawak,Bau,male,238,8.654545454545454
2022-01-01,Sarawak,Belaga,both,110,4.867256637168142
2022-01-01,Sarawak,Belaga,female,38,3.9175257731958766
2022-01-01,Sarawak,Belaga,male,72,5.5813953488372094
2022-01-01,Sarawak,Beluru,both,201,7.178571428571429
2022-01-01,Sarawak,Beluru,female,89,6.846153846153846
2022-01-01,Sarawak,Beluru,male,112,7.466666666666667
2022-01-01,Sarawak,Betong,both,387,10.602739726027398
2022-01-01,Sarawak,Betong,female,176,10.0
2022-01-01,Sarawak,Betong,male,211,11.164021164021165
2022-01-01,Sarawak,Bintulu,both,549,3.0550918196994994
2022-01-01,Sarawak,Bintulu,female,214,2.5845410628019323
2022-01-01,Sarawak,Bintulu,male,335,3.457172342621259
2022-01-01,Sarawak,Bukit Mabong,both,135,12.98076923076923
2022-01-01,Sarawak,Bukit Mabong,female,62,15.121951219512196
2022-01-01,Sarawak,Bukit Mabong,male,73,11.587301587301587
2022-01-01,Sarawak,Dalat,both,220,10.377358490566039
2022-01-01,Sarawak,Dalat,female,88,8.54368932038835
2022-01-01,Sarawak,Dalat,male,132,12.110091743119266
2022-01-01,Sarawak,Daro,both,176,8.979591836734693
2022-01-01,Sarawak,Daro,female,83,9.12087912087912
2022-01-01,Sarawak,Daro,male,93,8.773584905660378
2022-01-01,Sarawak,Julau,both,139,9.025974025974026
2022-01-01,Sarawak,Julau,female,66,8.461538461538462
2022-01-01,Sarawak,Julau,male,73,9.605263157894738
2022-01-01,Sarawak,Kabong,both,196,10.53763440860215
2022-01-01,Sarawak,Kabong,female,85,9.139784946236558
2022-01-01,Sarawak,Kabong,male,111,11.808510638297872
2022-01-01,Sarawak,Kanowit,both,353,14.34959349593496
2022-01-01,Sarawak,Kanowit,female,141,11.463414634146341
2022-01-01,Sarawak,Kanowit,male,212,17.235772357723576
2022-01-01,Sarawak,Kapit,both,288,7.955801104972375
2022-01-01,Sarawak,Kapit,female,133,7.388888888888889
2022-01-01,Sarawak,Kapit,male,155,8.516483516483516
2022-01-01,Sarawak,Kuching,both,3538,5.745371873985061
2022-01-01,Sarawak,Kuching,female,1478,4.842726081258191
2022-01-01,Sarawak,Kuching,male,2060,6.632324533161622
2022-01-01,Sarawak,Lawas,both,288,7.741935483870967
2022-01-01,Sarawak,Lawas,female,125,6.868131868131869
2022-01-01,Sarawak,Lawas,male,163,8.624338624338625
2022-01-01,Sarawak,Limbang,both,330,7.2368421052631575
2022-01-01,Sarawak,Limbang,female,145,6.531531531531532
2022-01-01,Sarawak,Limbang,male,185,7.905982905982906
2022-01-01,Sarawak,Lubok Antu,both,261,10.609756097560975
2022-01-01,Sarawak,Lubok Antu,female,103,8.512396694214877
2022-01-01,Sarawak,Lubok Antu,male,158,12.741935483870968
2022-01-01,Sarawak,Lundu,both,279,8.254437869822485
2022-01-01,Sarawak,Lundu,female,111,7.025316455696202
2022-01-01,Sarawak,Lundu,male,168,9.333333333333334
2022-01-01,Sarawak,Maradong,both,245,11.951219512195122
2022-01-01,Sarawak,Maradong,female,104,10.097087378640776
2022-01-01,Sarawak,Maradong,male,141,13.823529411764707
2022-01-01,Sarawak,Marudi,both,188,10.0
2022-01-01,Sarawak,Marudi,female,88,10.0
2022-01-01,Sarawak,Marudi,male,100,10.0
2022-01-01,Sarawak,Matu,both,144,8.78048780487805
2022-01-01,Sarawak,Matu,female,68,9.066666666666666
2022-01-01,Sarawak,Matu,male,76,8.636363636363635
2022-01-01,Sarawak,Miri,both,1431,5.696656050955414
2022-01-01,Sarawak,Miri,female,549,4.582637729549249
2022-01-01,Sarawak,Miri,male,882,6.717440974866717
2022-01-01,Sarawak,Mukah,both,330,7.764705882352941
2022-01-01,Sarawak,Mukah,female,153,7.611940298507462
2022-01-01,Sarawak,Mukah,male,177,7.901785714285714
2022-01-01,Sarawak,Pakan,both,148,9.487179487179487
2022-01-01,Sarawak,Pakan,female,64,8.648648648648647
2022-01-01,Sarawak,Pakan,male,84,10.24390243902439
2022-01-01,Sarawak,Pusa,both,157,7.969543147208122
2022-01-01,Sarawak,Pusa,female,76,7.916666666666667
2022-01-01,Sarawak,Pusa,male,81,8.01980198019802
2022-01-01,Sarawak,Samarahan,both,326,2.4419475655430714
2022-01-01,Sarawak,Samarahan,female,135,1.9622093023255816
2022-01-01,Sarawak,Samarahan,male,191,2.952086553323029
2022-01-01,Sarawak,Saratok,both,239,10.346320346320345
2022-01-01,Sarawak,Saratok,female,105,8.898305084745763
2022-01-01,Sarawak,Saratok,male,134,11.75438596491228
2022-01-01,Sarawak,Sarikei,both,401,9.031531531531531
2022-01-01,Sarawak,Sarikei,female,180,8.108108108108109
2022-01-01,Sarawak,Sarikei,male,221,9.91031390134529
2022-01-01,Sarawak,Sebauh,both,195,6.701030927835051
2022-01-01,Sarawak,Sebauh,female,76,5.984251968503937
2022-01-01,Sarawak,Sebauh,male,119,7.25609756097561
2022-01-01,Sarawak,Selangau,both,169,8.492462311557789
2022-01-01,Sarawak,Selangau,female,63,6.494845360824743
2022-01-01,Sarawak,Selangau,male,106,10.392156862745098
2022-01-01,Sarawak,Serian,both,695,8.081395348837209
2022-01-01,Sarawak,Serian,female,286,6.809523809523809
2022-01-01,Sarawak,Serian,male,409,9.295454545454545
2022-01-01,Sarawak,Sibu,both,1668,6.698795180722891
2022-01-01,Sarawak,Sibu,female,741,6.118909991742362
2022-01-01,Sarawak,Sibu,male,927,7.2478498827208755
2022-01-01,Sarawak,Simunjan,both,355,9.726027397260275
2022-01-01,Sarawak,Simunjan,female,144,8.275862068965518
2022-01-01,Sarawak,Simunjan,male,211,11.047120418848166
2022-01-01,Sarawak,Song,both,144,14.4
2022-01-01,Sarawak,Song,female,62,11.923076923076923
2022-01-01,Sarawak,Song,male,82,16.73469387755102
2022-01-01,Sarawak,Sri Aman,both,579,9.476268412438625
2022-01-01,Sarawak,Sri Aman,female,240,8.108108108108107
2022-01-01,Sarawak,Sri Aman,male,339,10.727848101265822
2022-01-01,Sarawak,Subis,both,448,7.915194346289752
2022-01-01,Sarawak,Subis,female,202,7.984189723320158
2022-01-01,Sarawak,Subis,male,246,7.859424920127795
2022-01-01,Sarawak,Tanjung Manis,both,81,10.253164556962025
2022-01-01,Sarawak,Tanjung Manis,female,35,9.210526315789474
2022-01-01,Sarawak,Tanjung Manis,male,46,10.952380952380953
2022-01-01,Sarawak,Tatau,both,174,5.4375
2022-01-01,Sarawak,Tatau,female,73,5.0344827586206895
2022-01-01,Sarawak,Tatau,male,101,5.771428571428571
2022-01-01,Sarawak,Tebedu,both,203,8.023715415019762
2022-01-01,Sarawak,Tebedu,female,101,8.14516129032258
2022-01-01,Sarawak,Tebedu,male,102,7.96875
2022-01-01,Sarawak,Telang Usan,both,135,7.7586206896551735
2022-01-01,Sarawak,Telang Usan,female,51,6.296296296296297
2022-01-01,Sarawak,Telang Usan,male,84,9.032258064516128
2022-01-01,Selangor,Gombak,both,4272,4.49589560092612
2022-01-01,Selangor,Gombak,female,1750,3.8385610879578858
2022-01-01,Selangor,Gombak,male,2522,5.102164677321465
2022-01-01,Selangor,Klang,both,5720,5.228041312494288
2022-01-01,Selangor,Klang,female,2389,4.740079365079365
2022-01-01,Selangor,Klang,male,3331,5.644805965090662
2022-01-01,Selangor,Kuala Langat,both,1862,5.920508744038155
2022-01-01,Selangor,Kuala Langat,female,748,4.980026631158456
2022-01-01,Selangor,Kuala Langat,male,1114,6.780279975654291
2022-01-01,Selangor,Kuala Selangor,both,1651,5.740611961057023
2022-01-01,Selangor,Kuala Selangor,female,695,4.929078014184397
2022-01-01,Selangor,Kuala Selangor,male,956,6.516700749829584
2022-01-01,Selangor,Petaling,both,8859,3.84371745921555
2022-01-01,Selangor,Petaling,female,3871,3.568070789934556
2022-01-01,Selangor,Petaling,male,4988,4.088859742601852
2022-01-01,Selangor,Sabak Bernam,both,1240,11.492122335495829
2022-01-01,Selangor,Sabak Bernam,female,559,10.791505791505791
2022-01-01,Selangor,Sabak Bernam,male,681,12.13903743315508
2022-01-01,Selangor,Sepang,both,1260,3.8009049773755654
2022-01-01,Selangor,Sepang,female,518,3.352750809061489
2022-01-01,Selangor,Sepang,male,742,4.192090395480226
2022-01-01,Selangor,Ulu Langat,both,6523,4.615439043373665
2022-01-01,Selangor,Ulu Langat,female,2730,4.086826347305389
2022-01-01,Selangor,Ulu Langat,male,3793,5.08922581510801
2022-01-01,Selangor,Ulu Selangor,both,1474,5.982142857142857
2022-01-01,Selangor,Ulu Selangor,female,578,4.991364421416235
2022-01-01,Selangor,Ulu Selangor,male,896,6.865900383141763
2022-01-01,Terengganu,Besut,both,1193,7.48901443816698
2022-01-01,Terengganu,Besut,female,550,7.0242656449553005
2022-01-01,Terengganu,Besut,male,643,7.938271604938271
2022-01-01,Terengganu,Dungun,both,1185,7.292307692307692
2022-01-01,Terengganu,Dungun,female,541,6.848101265822785
2022-01-01,Terengganu,Dungun,male,644,7.712574850299402
2022-01-01,Terengganu,Hulu Terengganu,both,647,8.948824343015215
2022-01-01,Terengganu,Hulu Terengganu,female,288,8.495575221238939
2022-01-01,Terengganu,Hulu Terengganu,male,359,9.348958333333334
2022-01-01,Terengganu,Kemaman,both,1306,5.890843482183131
2022-01-01,Terengganu,Kemaman,female,596,5.654648956356736
2022-01-01,Terengganu,Kemaman,male,710,6.104901117798796
2022-01-01,Terengganu,Kuala Nerus,both,696,4.606221045665123
2022-01-01,Terengganu,Kuala Nerus,female,306,4.036939313984169
2022-01-01,Terengganu,Kuala Nerus,male,390,5.179282868525896
2022-01-01,Terengganu,Kuala Terengganu,both,2261,9.552175749894381
2022-01-01,Terengganu,Kuala Terengganu,female,1015,8.645655877342419
2022-01-01,Terengganu,Kuala Terengganu,male,1246,10.444258172673932
2022-01-01,Terengganu,Marang,both,877,7.2181069958847734
2022-01-01,Terengganu,Marang,female,406,6.8120805369127515
2022-01-01,Terengganu,Marang,male,471,7.609046849757674
2022-01-01,Terengganu,Setiu,both,521,8.471544715447154
2022-01-01,Terengganu,Setiu,female,222,7.3509933774834435
2022-01-01,Terengganu,Setiu,male,299,9.552715654952076
2022-01-01,W.P. Kuala Lumpur,W.P. Kuala Lumpur,both,9962,5.079543136854987
2022-01-01,W.P. Kuala Lumpur,W.P. Kuala Lumpur,female,4256,4.624578941649462
2022-01-01,W.P. Kuala Lumpur,W.P. Kuala Lumpur,male,5706,5.482321291314374
2022-01-01,W.P. Labuan,W.P. Labuan,both,392,4.045407636738906
2022-01-01,W.P. Labuan,W.P. Labuan,female,174,3.702127659574468
2022-01-01,W.P. Labuan,W.P. Labuan,male,218,4.377510040160643
2022-01-01,W.P. Putrajaya,W.P. Putrajaya,both,253,2.1623931623931623
2022-01-01,W.P. Putrajaya,W.P. Putrajaya,female,114,1.9191919191919193
2022-01-01,W.P. Putrajaya,W.P. Putrajaya,male,139,2.413194444444444
2023-01-01,Johor,Batu Pahat,both,3413,6.771825396825397
2023-01-01,Johor,Batu Pahat,female,1535,6.449579831932773
2023-01-01,Johor,Batu Pahat,male,1878,7.06015037593985
2023-01-01,Johor,Johor Bahru,both,8363,4.747388737511353
2023-01-01,Johor,Johor Bahru,female,3465,4.1913632514817944
2023-01-01,Johor,Johor Bahru,male,4898,5.239063001390523
2023-01-01,Johor,Kluang,both,2295,6.982050501977487
2023-01-01,Johor,Kluang,female,939,6.374745417515275
2023-01-01,Johor,Kluang,male,1356,7.475192943770672
2023-01-01,Johor,Kota Tinggi,both,1749,7.627562145660706
2023-01-01,Johor,Kota Tinggi,female,723,6.731843575418994
2023-01-01,Johor,Kota Tinggi,male,1026,8.41673502871206
2023-01-01,Johor,Kulai,both,1691,4.969144872171613
2023-01-01,Johor,Kulai,female,702,4.482758620689656
2023-01-01,Johor,Kulai,male,989,5.383777898747959
2023-01-01,Johor,Mersing,both,637,7.952559300873908
2023-01-01,Johor,Mersing,female,251,6.729222520107239
2023-01-01,Johor,Mersing,male,386,9.018691588785048
2023-01-01,Johor,Muar,both,2097,6.579855663633511
2023-01-01,Johor,Muar,female,972,6.764091858037578
2023-01-01,Johor,Muar,male,1125,6.428571428571429
2023-01-01,Johor,Pontian,both,1522,8.657565415244596
2023-01-01,Johor,Pontian,female,642,7.86764705882353
2023-01-01,Johor,Pontian,male,880,9.341825902335456
2023-01-01,Johor,Segamat,both,1793,8.893849206349207
2023-01-01,Johor,Segamat,female,762,7.912772585669782
2023-01-01,Johor,Segamat,male,1031,9.78178368121442
2023-01-01,Johor,Tangkak,both,1145,6.852184320766009
2023-01-01,Johor,Tangkak,female,514,6.433041301627033
2023-01-01,Johor,Tangkak,male,631,7.236238532110091
2023-01-01,Kedah,Baling,both,1472,10.03408316291752
2023-01-01,Kedah,Baling,female,652,9.093444909344491
2023-01-01,Kedah,Baling,male,820,10.933333333333334
2023-01-01,Kedah,Bandar Baharu,both,402,8.913525498891353
2023-01-01,Kedah,Bandar Baharu,female,167,7.590909090909091
2023-01-01,Kedah,Bandar Baharu,male,235,10.173160173160172
2023-01-01,Kedah,Kota Setar,both,3270,8.62114421302399
2023-01-01,Kedah,Kota Setar,female,1463,7.667714884696016
2023-01-01,Kedah,Kota Setar,male,1807,9.586206896551724
2023-01-01,Kedah,Kuala Muda,both,3676,6.560771015527396
2023-01-01,Kedah,Kuala Muda,female,1587,5.836704670834866
2023-01-01,Kedah,Kuala Muda,male,2089,7.243411927877948
2023-01-01,Kedah,Kubang Pasu,both,1873,7.4473161033797215
2023-01-01,Kedah,Kubang Pasu,female,821,6.43921568627451
2023-01-01,Kedah,Kubang Pasu,male,1052,8.483870967741936
2023-01-01,Kedah,Kulim,both,2069,5.972863741339492
2023-01-01,Kedah,Kulim,female,888,5.254437869822485
2023-01-01,Kedah,Kulim,male,1181,6.653521126760563
2023-01-01,Kedah,Langkawi,both,619,6.316326530612245
2023-01-01,Kedah,Langkawi,female,269,5.675105485232067
2023-01-01,Kedah,Langkawi,male,350,6.903353057199211
2023-01-01,Kedah,Padang Terap,both,595,8.867362146050672
2023-01-01,Kedah,Padang Terap,female,270,8.385093167701863
2023-01-01,Kedah,Padang Terap,male,325,9.339080459770116
2023-01-01,Kedah,Pendang,both,1031,10.238331678252234
2023-01-01,Kedah,Pendang,female,464,9.76842105263158
2023-01-01,Kedah,Pendang,male,567,10.657894736842104
2023-01-01,Kedah,Pokok Sena,both,499,9.881188118811881
2023-01-01,Kedah,Pokok Sena,female,240,10.434782608695652
2023-01-01,Kedah,Pokok Sena,male,259,9.418181818181818
2023-01-01,Kedah,Sik,both,599,8.643578643578644
2023-01-01,Kedah,Sik,female,268,7.882352941176471
2023-01-01,Kedah,Sik,male,331,9.376770538243626
2023-01-01,Kedah,Yan,both,538,7.240915208613728
2023-01-01,Kedah,Yan,female,253,7.008310249307479
2023-01-01,Kedah,Yan,male,285,7.480314960629921
2023-01-01,Kelantan,Bachok,both,1048,6.4255058246474555
2023-01-01,Kelantan,Bachok,female,441,5.25
2023-01-01,Kelantan,Bachok,male,607,7.673830594184577
2023-01-01,Kelantan,Gua Musang,both,496,4.626865671641791
2023-01-01,Kelantan,Gua Musang,female,192,3.8866396761133606
2023-01-01,Kelantan,Gua Musang,male,304,5.259515570934257
2023-01-01,Kelantan,Jeli,both,289,5.07908611599297
2023-01-01,Kelantan,Jeli,female,139,4.87719298245614
2023-01-01,Kelantan,Jeli,male,150,5.2631578947368425
2023-01-01,Kelantan,Kecil Lojing,both,70,6.306306306306307
2023-01-01,Kelantan,Kecil Lojing,female,34,6.296296296296296
2023-01-01,Kelantan,Kecil Lojing,male,36,6.315789473684211
2023-01-01,Kelantan,Kota Bharu,both,3601,6.25390760680792
2023-01-01,Kelantan,Kota Bharu,female,1622,5.631944444444445
2023-01-01,Kelantan,Kota Bharu,male,1979,6.87630298818624
2023-01-01,Kelantan,Kuala Krai,both,739,6.755027422303473
2023-01-01,Kelantan,Kuala Krai,female,339,6.243093922651934
2023-01-01,Kelantan,Kuala Krai,male,400,7.259528130671506
2023-01-01,Kelantan,Machang,both,762,6.6088464874241115
2023-01-01,Kelantan,Machang,female,364,6.286701208981002
2023-01-01,Kelantan,Machang,male,398,6.945898778359512
2023-01-01,Kelantan,Pasir Mas,both,1571,6.6147368421052635
2023-01-01,Kelantan,Pasir Mas,female,710,6.0580204778157
2023-01-01,Kelantan,Pasir Mas,male,861,7.157107231920199
2023-01-01,Kelantan,Pasir Puteh,both,1061,7.524822695035461
2023-01-01,Kelantan,Pasir Puteh,female,500,7.032348804500704
2023-01-01,Kelantan,Pasir Puteh,male,561,8.025751072961373
2023-01-01,Kelantan,Tanah Merah,both,962,6.162716207559257
2023-01-01,Kelantan,Tanah Merah,female,409,5.388669301712779
2023-01-01,Kelantan,Tanah Merah,male,553,6.903870162297129
2023-01-01,Kelantan,Tumpat,both,1240,6.648793565683646
2023-01-01,Kelantan,Tumpat,female,575,6.104033970276008
2023-01-01,Kelantan,Tumpat,male,665,7.204767063921993
2023-01-01,Melaka,Alor Gajah,both,1571,6.129535700351151
2023-01-01,Melaka,Alor Gajah,female,710,5.739692805173807
2023-01-01,Melaka,Alor Gajah,male,861,6.493212669683258
2023-01-01,Melaka,Jasin,both,1127,7.294498381877022
2023-01-01,Melaka,Jasin,female,533,7.402777777777778
2023-01-01,Melaka,Jasin,male,594,7.2
2023-01-01,Melaka,Melaka Tengah,both,3492,5.65506072874494
2023-01-01,Melaka,Melaka Tengah,female,1491,5.128998968008256
2023-01-01,Melaka,Melaka Tengah,male,2001,6.123011015911873
2023-01-01,Negeri Sembilan,Jelebu,both,380,8.0
2023-01-01,Negeri Sembilan,Jelebu,female,145,6.744186046511628
2023-01-01,Negeri Sembilan,Jelebu,male,235,9.038461538461538
2023-01-01,Negeri Sembilan,Jempol,both,1120,8.64864864864865
2023-01-01,Negeri Sembilan,Jempol,female,456,7.2727272727272725
2023-01-01,Negeri Sembilan,Jempol,male,664,9.955022488755622
2023-01-01,Negeri Sembilan,Kuala Pilah,both,728,10.196078431372548
2023-01-01,Negeri Sembilan,Kuala Pilah,female,348,10.057803468208093
2023-01-01,Negeri Sembilan,Kuala Pilah,male,380,10.354223433242506
2023-01-01,Negeri Sembilan,Port Dickson,both,892,6.721929163526752
2023-01-01,Negeri Sembilan,Port Dickson,female,372,5.961538461538462
2023-01-01,Negeri Sembilan,Port Dickson,male,520,7.386363636363636
2023-01-01,Negeri Sembilan,Rembau,both,435,8.969072164948454
2023-01-01,Negeri Sembilan,Rembau,female,205,8.61344537815126
2023-01-01,Negeri Sembilan,Rembau,male,230,9.31174089068826
2023-01-01,Negeri Sembilan,Seremban,both,3913,5.546420978029766
2023-01-01,Negeri Sembilan,Seremban,female,1678,4.9021326321939815
2023-01-01,Negeri Sembilan,Seremban,male,2235,6.153634361233481
2023-01-01,Negeri Sembilan,Tampin,both,764,8.507795100222717
2023-01-01,Negeri Sembilan,Tampin,female,304,7.203791469194313
2023-01-01,Negeri Sembilan,Tampin,male,460,9.643605870020965
2023-01-01,Pahang,Bentong,both,835,6.981605351170569
2023-01-01,Pahang,Bentong,female,355,6.893203883495145
2023-01-01,Pahang,Bentong,male,480,7.048458149779736
2023-01-01,Pahang,Bera,both,745,7.442557442557443
2023-01-01,Pahang,Bera,female,284,6.094420600858369
2023-01-01,Pahang,Bera,male,461,8.616822429906541
2023-01-01,Pahang,Cameron Highlands,both,184,4.49877750611247
2023-01-01,Pahang,Cameron Highlands,female,78,4.534883720930233
2023-01-01,Pahang,Cameron Highlands,male,106,4.472573839662448
2023-01-01,Pahang,Jerantut,both,726,7.363083164300203
2023-01-01,Pahang,Jerantut,female,306,6.6521739130434785
2023-01-01,Pahang,Jerantut,male,420,7.984790874524714
2023-01-01,Pahang,Kuantan,both,2716,4.800282785436551
2023-01-01,Pahang,Kuantan,female,1088,4.0073664825046045
2023-01-01,Pahang,Kuantan,male,1628,5.531770302412504
2023-01-01,Pahang,Lipis,both,624,6.233766233766234
2023-01-01,Pahang,Lipis,female,287,6.1587982832618025
2023-01-01,Pahang,Lipis,male,337,6.310861423220974
2023-01-01,Pahang,Maran,both,950,8.11965811965812
2023-01-01,Pahang,Maran,female,418,7.531531531531532
2023-01-01,Pahang,Maran,male,532,8.664495114006515
2023-01-01,Pahang,Pekan,both,882,7.005559968228753
2023-01-01,Pahang,Pekan,female,395,6.798623063683304
2023-01-01,Pahang,Pekan,male,487,7.172312223858615
2023-01-01,Pahang,Raub,both,773,7.823886639676114
2023-01-01,Pahang,Raub,female,321,6.948051948051948
